OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406444022,HOSPICE OF SANTA CRUZ COUNTY - PARENT,070000246,Parent Facility,940 DISC DR,SCOTTS VALLEY,95066,44,SANTA CRUZ,Not Applicable,,Open,2005-10-17,Home Health Agency/Hospice,Hospice,37.04751000,-122.01542000
406444024,DOMINICAN HOME HEALTH,070000473,Parent Facility,2045 40TH AVE,CAPITOLA,95010,44,SANTA CRUZ,Not Applicable,,Open,2017-08-03,Home Health Agency/Hospice,Home Health Agency,36.97924000,-121.96607000
406444025,HEARTLAND HOSPICE SERVICES - CAPITOLA - BRANCH,070000418,Branch,824 BAY AVE,CAPITOLA,95010,44,SANTA CRUZ,Not Applicable,,Open,2009-06-10,Home Health Agency/Hospice,Hospice,36.98169810,-121.95603260
406444030,HOSPICE OF SANTA CRUZ COUNTY - BRANCH,070000246,Branch,65 NIELSON ST.,WATSONVILLE,95076,44,SANTA CRUZ,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,36.92824000,-121.79349000
406452321,MERCY HOME CARE,230000079,Parent Facility,1544 MARKET STREET,REDDING,96001,45,SHASTA,Not Applicable,,Open,1984-04-04,Home Health Agency/Hospice,Home Health Agency,40.58556500,-122.39138700
406454010,MEDICAL HOME CARE PROFESSIONALS,230000178,Parent Facility,2115 CHURN CREEK RD,REDDING,96002,45,SHASTA,Not Applicable,,Open,1990-11-26,Home Health Agency/Hospice,Home Health Agency,40.57679000,-122.35309000
406454019,OWENS HEALTHCARE #9,230000224,Parent Facility,2025 COURT ST,REDDING,96001,45,SHASTA,Not Applicable,,Open,1994-04-08,Home Health Agency/Hospice,Home Health Agency,40.57817000,-122.39355000
406454036,"HOME HEALTH CARE MANAGEMENT, INC.",230000185,Branch,1647 HARTNELL AVE,REDDING,96002,45,SHASTA,Not Applicable,,Open,2011-12-01,Home Health Agency/Hospice,Home Health Agency,40.56371000,-122.34148000
406454048,MERCY HOSPICE,100000778,Parent Facility,1544 MARKET ST,REDDING,96001,45,SHASTA,Not Applicable,,Open,2004-03-24,Home Health Agency/Hospice,Hospice,40.58359240,-122.39094950
406454054,"ACCENTCARE HOME HEALTH OF CA, INC. - REDDING - BRANCH",230000205,Branch,2590 GOODWATER AVE,REDDING,96002,45,SHASTA,Not Applicable,,Open,2006-06-20,Home Health Agency/Hospice,Home Health Agency,40.57101000,-122.32257000
406454055,INTERIM HEALTHCARE HOSPICE - REDDING,550000130,Parent Facility,970 EXECUTIVE WAY,REDDING,96002,45,SHASTA,Not Applicable,,Open,2006-12-01,Home Health Agency/Hospice,Hospice,40.57619300,-122.35472900
406454057,INTERIM HEALTHCARE - REDDING,230000258,Parent Facility,970 EXECUTIVE WAY,REDDING,96002,45,SHASTA,Not Applicable,,Open,2007-11-26,Home Health Agency/Hospice,Home Health Agency,40.57622530,-122.35472900
406454059,ADDUS HEALTHCARE - BRANCH,230000338,Branch,926 E CYPRESS AVE,REDDING,96002,45,SHASTA,Not Applicable,,Open,2013-09-18,Home Health Agency/Hospice,Home Health Agency,40.57138000,-122.35466100
406454062,"DOMUS HOME HEALTH SERVICES, LLC",550002059,Parent Facility,445 HEMSTED DR,REDDING,96002,45,SHASTA,Not Applicable,,Open,2012-09-12,Home Health Agency/Hospice,Home Health Agency,40.57327000,-122.36361100
406454065,"HEALTHY LIVING AT HOME - REDDING, LLC",550002513,Parent Facility,2155 LARKSPUR LN,REDDING,96002,45,SHASTA,Not Applicable,,Open,2013-11-14,Home Health Agency/Hospice,Home Health Agency,40.57717000,-122.35526000
406454069,INTERMOUNTAIN HOSPICE,550002879,Parent Facility,43563 STATE HIGHWAY 299 EAST,FALL RIVER MILLS,96028,45,SHASTA,Not Applicable,,Open,2014-11-07,Home Health Agency/Hospice,Hospice,41.02423000,-121.42442000
406454070,SOJOURN HOSPICE & PALLIATIVE CARE - REDDING LLC,550002893,Parent Facility,2155 LARKSPUR LN,REDDING,96002,45,SHASTA,Not Applicable,,Open,2014-10-10,Home Health Agency/Hospice,Hospice,40.57717000,-122.35526000
406472336,SISKIYOU HOME HEALTH SERVICES,230000092,Parent Facility,700 S MAIN ST,YREKA,96097,47,SISKIYOU,Not Applicable,,Open,2012-11-14,Home Health Agency/Hospice,Home Health Agency,41.72621540,-122.63811440
406474005,"MADRONE HOSPICE, INC.",100000754,Parent Facility,255 COLLIER CIRCLE,YREKA,96097,47,SISKIYOU,Not Applicable,,Open,1995-06-27,Home Health Agency/Hospice,Hospice,41.73343000,-122.64689000
406474011,MERCY HOSPICE MT. SHASTA,100000756,Parent Facility,914 PINE ST,MT SHASTA,96067,47,SISKIYOU,Not Applicable,,Open,1999-08-04,Home Health Agency/Hospice,Hospice,41.31892000,-122.32312000
406474012,KLAMATH HOSPICE,100000762,Parent Facility,610 W THIRD ST,DORRIS,96023,47,SISKIYOU,Not Applicable,,Open,2002-12-09,Home Health Agency/Hospice,Hospice,41.96424000,-121.92421000
406474013,SISKIYOU HOME HEALTH SERVICES - BRANCH OFFICE,230000092,Branch,317 DEETZ RD,MT SHASTA,96067,47,SISKIYOU,Not Applicable,,Open,2004-11-14,Home Health Agency/Hospice,Home Health Agency,41.36314000,-122.37202000
406480927,KAISER FOUNDATION HOSPITAL HOME HEALTH-VALLEJO,010000008,Parent Facility,1761 BROADWAY ST,VALLEJO,94589,48,SOLANO,Not Applicable,,Open,1967-07-01,Home Health Agency/Hospice,Home Health Agency,38.13077000,-122.25230000
406481008,NORTH BAY HEALTH AT HOME,010000037,Parent Facility,4520 BUSINESS CENTER DRIVE,FAIRFIELD,94534,48,SOLANO,Not Applicable,,Open,2015-12-08,Home Health Agency/Hospice,Home Health Agency,38.22590000,-122.13266000
406484032,KAISER FOUNDATION HOSPITAL HOSPICE - VALLEJO,100000739,Parent Facility,1761 BROADWAY ST,VALLEJO,94589,48,SOLANO,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,38.13077000,-122.25230000
406484041,"EAST BAY HOME HEALTH SERVICES, INC.",010000436,Parent Facility,1710 PENNSYLVANIA AVE,FAIRFIELD,94533,48,SOLANO,Not Applicable,,Open,2003-04-01,Home Health Agency/Hospice,Home Health Agency,38.26041000,-122.04986000
406484051,"MARY'S HELP HOME HEALTH SERVICES, INC",550000539,Parent Facility,3469 TENNESSEE ST.,VALLEJO,94591,48,SOLANO,Not Applicable,,Open,2016-06-11,Home Health Agency/Hospice,Home Health Agency,38.10919000,-122.20476000
406484053,MARE ISLAND HOME HEALTH INC.,550000592,Parent Facility,1555 TENNESSEE ST,VALLEJO,94590,48,SOLANO,Not Applicable,,Open,2012-11-18,Home Health Agency/Hospice,Home Health Agency,38.10974470,-122.23923810
406484054,KINDRED AT HOME - HOME HEALTH - VACAVILLE,020000449,Branch,190 S ORCHARD AVE,VACAVILLE,95688,48,SOLANO,Not Applicable,,Open,2008-05-21,Home Health Agency/Hospice,Home Health Agency,38.35882000,-122.00479000
406484059,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,100000774,Branch,2480 HILBORN RD.,FAIRFIELD,94534,48,SOLANO,Not Applicable,,Open,2010-07-17,Home Health Agency/Hospice,Hospice,38.27442860,-122.05252080
406484060,"ADVANCED HOME HEALTH NORTHBAY, INC.",550001265,Parent Facility,1100 ROSE DR,BENICIA,94510,48,SOLANO,Not Applicable,,Open,2017-05-10,Home Health Agency/Hospice,Home Health Agency,38.08175000,-122.19104000
406484064,"COMPREHENSIVE HOME HEALTH CARE & HOSPICE, INC.",550002531,Parent Facility,127 HOSPITAL DR,VALLEJO,94589,48,SOLANO,Not Applicable,,Open,2015-08-01,Home Health Agency/Hospice,Home Health Agency,38.13104000,-122.23893000
406484066,"COMPREHENSIVE HOME HEALTH CARE & HOSPICE, INC",550002529,Parent Facility,127 HOSPITAL DR,VALLEJO,94589,48,SOLANO,Not Applicable,,Open,2015-08-01,Home Health Agency/Hospice,Hospice,38.13104000,-122.23893000
406484067,LUXOR CARE HOME HEALTH SERVICES,550002995,Parent Facility,301 GEORGIA ST,VALLEJO,94590,48,SOLANO,Not Applicable,,Open,2015-02-26,Home Health Agency/Hospice,Home Health Agency,38.10110000,-122.25808000
406491098,GENTIVA HEALTH SERVICES,010000084,Parent Facility,1260 N DUTTON AVE,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,1966-06-17,Home Health Agency/Hospice,Home Health Agency,38.44885000,-122.73257000
406492301,ACCENTCARE HOME HEALTH - PETALUMA BRANCH,020000285,Branch,11 5TH ST,PETALUMA,94952,49,SONOMA,Not Applicable,,Open,1985-08-07,Home Health Agency/Hospice,Home Health Agency,38.23188000,-122.64027000
406494034,"HOME HEALTH CARE, INC.",010000243,Parent Facility,4983 SONOMA HWY,SANTA ROSA,95409,49,SONOMA,Not Applicable,,Open,1992-06-09,Home Health Agency/Hospice,Home Health Agency,38.46460000,-122.66210000
406494050,ST. JOSEPH HOME CARE - GREATER SONOMA COUNTY,010000281,Parent Facility,1111 SONOMA AVE,SANTA ROSA,95405,49,SONOMA,Not Applicable,,Open,2016-04-01,Home Health Agency/Hospice,Home Health Agency,38.44103000,-122.70059000
406494059,HOSPICE OF PETALUMA,100000735,Parent Facility,416 PAYRAN ST,PETALUMA,94952,49,SONOMA,Not Applicable,,Open,2015-01-19,Home Health Agency/Hospice,Hospice,38.23867280,-122.62658580
406494062,HEARTLAND HOSPICE SERVICES - SANTA ROSA - PARENT,100000738,Parent Facility,2455 BENNETT VALLEY RD,SANTA ROSA,95404,49,SONOMA,Not Applicable,,Open,1995-12-19,Home Health Agency/Hospice,Hospice,38.43381000,-122.69244000
406494068,MEMORIAL HOSPICE,100000735,Branch,439 COLLEGE AVE,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,1997-10-06,Home Health Agency/Hospice,Hospice,38.44573020,-122.73263090
406494086,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,010000435,Parent Facility,110 STONY POINT RD,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2013-03-27,Home Health Agency/Hospice,Home Health Agency,38.44095610,-122.74554740
406494089,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,100000768,Parent Facility,110 STONY POINT RD,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2013-05-06,Home Health Agency/Hospice,Hospice,38.44095610,-122.74554740
406494092,KAISER FOUNDATION HOSPITAL HOME HEALTH -SANTA ROSA,010000259,Parent Facility,3550 ROUND BARN BLVD,SANTA ROSA,95403,49,SONOMA,Not Applicable,,Open,2009-12-15,Home Health Agency/Hospice,Home Health Agency,38.47650000,-122.72683000
406494097,HEALING AT HOME,010000200,Parent Facility,1151 BROADWAY,SONOMA,95476,49,SONOMA,Not Applicable,,Open,2006-03-01,Home Health Agency/Hospice,Home Health Agency,38.28015000,-122.45969000
406494099,HOSPICE BY THE BAY -  BRANCH,010000367,Branch,190 W NAPA ST,SONOMA,95476,49,SONOMA,Not Applicable,,Open,2005-02-10,Home Health Agency/Hospice,Home Health Agency,38.29222000,-122.46075000
406494101,MAXIM HEALTHCARE SERVICES,010000431,Parent Facility,1260 N DUTTON AVE,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2007-07-13,Home Health Agency/Hospice,Home Health Agency,38.44885000,-122.73257000
406494104,AT HOME NURSING SERVICES,010000349,Parent Facility,1378 CORPORATE CENTER PKWY,SANTA ROSA,95407,49,SONOMA,Not Applicable,,Open,2011-09-12,Home Health Agency/Hospice,Home Health Agency,38.41723000,-122.75384000
406494109,NORTH COUNTY HOSPICE,100000735,Branch,205 EAST ST,HEALDSBURG,95448,49,SONOMA,Not Applicable,,Open,2009-01-19,Home Health Agency/Hospice,Hospice,38.60857060,-122.86774730
406494110,HOSPICE BY THE BAY - BRANCH,550001192,Branch,190 W NAPA ST,SONOMA,95476,49,SONOMA,Not Applicable,,Open,2009-12-05,Home Health Agency/Hospice,Hospice,38.29226210,-122.46100190
406494116,BROOKDALE HOME HEALTH,550001332,Parent Facility,19312 HIGHWAY 12,SONOMA,95476,49,SONOMA,Not Applicable,,Open,2010-07-01,Home Health Agency/Hospice,Home Health Agency,38.29765000,-122.47533000
406494126,AVATAR HEALTH MONITORING,550002784,Parent Facility,131 STONY CIR,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2014-08-05,Home Health Agency/Hospice,Home Health Agency,38.43962000,-122.74528000
406494127,FOX AND ASSOCIATES HOME HEALTH,550002745,Parent Facility,337 COLLEGE AVE,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2014-05-08,Home Health Agency/Hospice,Home Health Agency,38.44579650,-122.73099350
406494134,"GUARDIAN ANGEL HOME CARE, INC.",550003638,Parent Facility,320 COLLEGE AVE,SANTA ROSA,95401,49,SONOMA,Not Applicable,,Open,2016-08-29,Home Health Agency/Hospice,Home Health Agency,38.44573000,-122.72189000
406494135,AT YOUR SERVICE NURSING AND HOME CARE,550003640,Parent Facility,1221 FARMERS LN,SANTA ROSA,95405,49,SONOMA,Not Applicable,,Open,2016-08-17,Home Health Agency/Hospice,Home Health Agency,38.44000000,-122.68711000
406500034,ADDUS HEALTHCARE,100000005,Parent Facility,817 COFFEE RD,MODESTO,95355,50,STANISLAUS,Not Applicable,,Open,1982-10-20,Home Health Agency/Hospice,Home Health Agency,37.65516000,-120.97562000
406500048,COVENANT CARE AT HOME,100000007,Parent Facility,125 N BROADWAY,TURLOCK,95380,50,STANISLAUS,Not Applicable,,Open,2017-04-12,Home Health Agency/Hospice,Home Health Agency,37.49355000,-120.84802000
406504052,"COMMUNITY HOSPICE, INC. - HOSPICE",100000613,Parent Facility,4368 SPYRES WAY,MODESTO,95356,50,STANISLAUS,Not Applicable,,Open,2005-05-23,Home Health Agency/Hospice,Hospice,37.70368000,-120.99814000
406504056,OPTIMAL HOSPICE CARE - MODESTO - BRANCH,550000173,Branch,1101 SYLVAN AVE,MODESTO,95350,50,STANISLAUS,Not Applicable,,Open,2014-05-02,Home Health Agency/Hospice,Hospice,37.68895000,-120.97781000
406504059,GENTIVA HEALTH SERVICES - CERTIFIED,100000602,Branch,4216 KIERNAN AVE,MODESTO,95356,50,STANISLAUS,Not Applicable,,Open,2015-11-01,Home Health Agency/Hospice,Home Health Agency,37.71095000,-121.07295000
406504063,INTERIM HEALTHCARE OF CENTRAL CALIFORNIA,100000457,Branch,5250 CLAREMONT AVE,STOCKTON,95207,39,SAN JOAQUIN,Not Applicable,,Open,2006-12-17,Home Health Agency/Hospice,Home Health Agency,37.99872340,-121.30942800
406504064,"COMPANION HOSPICE, LLC",550000156,Parent Facility,4199 FLAT ROCK DR,RIVERSIDE,92505,33,RIVERSIDE,Not Applicable,,Open,2007-07-03,Home Health Agency/Hospice,Hospice,33.90362000,-117.49306000
406504066,INTERIM HEALTHCARE  OF CENTRAL CALIFORNIA,100000457,Parent Facility,1521 N CARPENTER RD,MODESTO,95351,50,STANISLAUS,Not Applicable,,Open,2014-04-19,Home Health Agency/Hospice,Home Health Agency,37.65732000,-121.03113000
406504068,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,100000249,Parent Facility,1316 CELESTE DR,MODESTO,95355,50,STANISLAUS,Not Applicable,,Open,2007-07-16,Home Health Agency/Hospice,Home Health Agency,37.67191000,-120.97408000
406504069,COVENANT CARE HOSPICE,550000869,Parent Facility,125 N BROADWAY,TURLOCK,95380,50,STANISLAUS,Not Applicable,,Open,2017-04-12,Home Health Agency/Hospice,Hospice,37.49355000,-120.84802000
406504078,"MAXIM HEALTHCARE SERVICES, INC. - MODESTO",100000780,Parent Facility,1620 N CARPENTER RD,MODESTO,95351,50,STANISLAUS,Not Applicable,,Open,2012-05-18,Home Health Agency/Hospice,Home Health Agency,37.65968800,-121.03109790
406504080,"CAREONE HOME HEALTH AND HOSPICE, INC.",550001794,Parent Facility,2813 COFFEE RD,MODESTO,95355,50,STANISLAUS,Not Applicable,,Open,2015-09-17,Home Health Agency/Hospice,Home Health Agency,37.68022000,-120.97597000
406504082,FOCUS HEALTH,100000770,,3340 TULLY RD,MODESTO,95350,50,STANISLAUS,Not Applicable,,Open,2014-01-01,Home Health Agency/Hospice,Home Health Agency,37.68620000,-121.01241000
406504086,"HEALTHY LIVING AT HOME - MODESTO, LLC",550003067,Parent Facility,2301 COFFEE RD,MODESTO,95355,50,STANISLAUS,Not Applicable,,Open,2015-03-11,Home Health Agency/Hospice,Home Health Agency,37.67528000,-120.97580000
406504087,"PREMIER HEALTHCARE SERVICES, LLC",550003266,Parent Facility,2937 VENEMAN AVE,MODESTO,95356,50,STANISLAUS,Not Applicable,,Open,2015-10-07,Home Health Agency/Hospice,Home Health Agency,37.68988000,-121.04854100
406504094,PROGRESSIVE HOME HEALTH CARE,550003817,Parent Facility,1619 H ST,MODESTO,95354,50,STANISLAUS,Not Applicable,,Open,2016-11-08,Home Health Agency/Hospice,Home Health Agency,37.64345000,-120.99159000
406504095,PROGRESSIVE HOSPICE CARE,550003836,Parent Facility,1619 H ST,MODESTO,95354,50,STANISLAUS,Not Applicable,,Open,2016-11-09,Home Health Agency/Hospice,Hospice,37.64345000,-120.99159000
406504098,CARE WEST HOME CARE INC,550003967,Parent Facility,704 I ST,MODESTO,95354,50,STANISLAUS,Not Applicable,,Open,2017-08-08,Home Health Agency/Hospice,Home Health Agency,37.63755000,-121.00173000
406514024,SUTTER NORTH HOME HEALTH,230000278,Parent Facility,400 PLUMAS BLVD,YUBA CITY,95991,51,SUTTER,Not Applicable,,Open,2009-07-31,Home Health Agency/Hospice,Home Health Agency,39.12975000,-121.61479000
406514034,FREMONT-RIDEOUT HOME HEALTH,230000211,Parent Facility,939 LIVE OAK BLVD,YUBA CITY,95991,51,SUTTER,Not Applicable,,Open,2005-12-21,Home Health Agency/Hospice,Home Health Agency,39.14260200,-121.62086700
406514046,"ASPIRE HOME HEALTHCARE OF NORTHERN CALIFORNIA, INC.",550003131,Parent Facility,481 PLUMAS BLVD,YUBA CITY,95991,51,SUTTER,Not Applicable,,Open,2015-06-23,Home Health Agency/Hospice,Home Health Agency,39.13329000,-121.61413000
406514047,STERLING HOSPICE CARE,550003179,Parent Facility,1650 SIERRA AVE.,YUBA CITY,95993,51,SUTTER,Not Applicable,,Open,2015-07-30,Home Health Agency/Hospice,Hospice,39.14036000,-121.65003000
406514048,STERLING HOME HEALTH CARE,550003288,Parent Facility,1650 SIERRA AVE,YUBA CITY,95993,51,SUTTER,Not Applicable,,Open,2015-11-23,Home Health Agency/Hospice,Home Health Agency,39.14036000,-121.65003000
406514049,SUTTER NORTH HOSPICE,550003323,Parent Facility,400 PLUMAS BLVD,YUBA CITY,95991,51,SUTTER,Not Applicable,,Open,2016-01-29,Home Health Agency/Hospice,Hospice,39.12975000,-121.61479000
406522217,ST ELIZABETH COMMUNITY HOSPITAL HHA,230000048,Parent Facility,1425 VISTA WAY,RED BLUFF,96080,52,TEHAMA,Not Applicable,,Open,1978-01-16,Home Health Agency/Hospice,Home Health Agency,40.15368000,-122.24687000
406524003,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.  - PARENT",230000205,Parent Facility,618 4TH ST,CORNING,96021,52,TEHAMA,Not Applicable,,Open,1993-04-14,Home Health Agency/Hospice,Home Health Agency,39.92918000,-122.18081000
406524013,ST. ELIZABETH HOSPICE,100000778,Branch,1425 VISTA WAY,RED BLUFF,96080,52,TEHAMA,Not Applicable,,Open,2006-03-24,Home Health Agency/Hospice,Hospice,40.15367890,-122.24680140
406532332,TRINITY HOME HEALTH SERVICES,230000087,Parent Facility,60 EASTER AVE,WEAVERVILLE,96093,53,TRINITY,Not Applicable,,Open,2007-07-01,Home Health Agency/Hospice,Home Health Agency,40.73784000,-122.94037000
406540024,KAWEAH DELTA HOME HEALTH AGENCY,120000569,Parent Facility,403 W MAIN ST,VISALIA,93291,54,TULARE,Not Applicable,,Open,1980-12-03,Home Health Agency/Hospice,Home Health Agency,36.33015000,-119.29581000
406544026,KAWEAH DELTA HOSPICE,070000564,Parent Facility,623 W WILLOW AVE,VISALIA,93291,54,TULARE,Not Applicable,,Open,2016-12-19,Home Health Agency/Hospice,Hospice,36.32828000,-119.29847000
406544029,TULARE HOME CARE,120000611,Parent Facility,935 N GEM ST,TULARE,93274,54,TULARE,Not Applicable,,Open,2017-01-05,Home Health Agency/Hospice,Home Health Agency,36.22082000,-119.33986000
406544070,OPTIMAL HOSPICE CARE - VISALIA - BRANCH,100000782,Branch,2439 W WHITENDALE AVE,VISALIA,93277,54,TULARE,Not Applicable,,Open,2010-09-28,Home Health Agency/Hospice,Hospice,36.30571000,-119.31774000
406544079,HEALTHCARE CALIFORNIA - BRANCH,550000020,Branch,4042  S DEMAREE ST,VISALIA,93277,54,TULARE,Not Applicable,,Open,2010-01-05,Home Health Agency/Hospice,Home Health Agency,36.29411100,-119.32956600
406544083,GENTIVA HOSPICE - BRANCH,070000582,Branch,1116 LELAND AVE,TULARE,93274,54,TULARE,Not Applicable,,Open,2011-02-18,Home Health Agency/Hospice,Hospice,36.22950520,-119.33384340
406554008,ADVENTIST HEALTH HOME CARE SERVICES - HOSPICE,100000558,Parent Facility,20100 CEDAR ROAD N,SONORA,95370,55,TUOLUMNE,Not Applicable,,Open,1999-05-01,Home Health Agency/Hospice,Hospice,37.98720900,-120.36674900
406554018,ADVENTIST HEALTH HOME CARE SERVICES - PARENT,100000546,Parent Facility,20100 CEDAR RD N,SONORA,95370,55,TUOLUMNE,Not Applicable,,Open,2010-05-26,Home Health Agency/Hospice,Home Health Agency,37.98553040,-120.36525780
406560542,LIVINGSTON MEMORIAL VISITING NURSE ASSN - PARENT,050000074,Parent Facility,1996 EASTMAN AVE,VENTURA,93003,56,VENTURA,Not Applicable,,Open,1966-06-17,Home Health Agency/Hospice,Home Health Agency,34.25492830,-119.22936480
406560639,OAKS HOME HEALTH,550004040,Parent Facility,3625 E THOUSAND OAKS BLVD,WESTLAKE VILLAGE,91362,56,VENTURA,Not Applicable,,Open,2017-12-06,Home Health Agency/Hospice,Home Health Agency,34.16488000,-118.83007000
406560664,"SIMI PLAZA HOME CARE, INC.",550004166,Parent Facility,1716 ERRINGER RD,SIMI VALLEY,93065,56,VENTURA,Not Applicable,,Open,2018-03-03,Home Health Agency/Hospice,Home Health Agency,34.26905000,-118.76137000
406560670,COMFORT HOME HEALTH INC,550004163,Parent Facility,2345 ERRINGER RD,SIMI VALLEY,93065,56,VENTURA,Not Applicable,,Open,2018-03-02,Home Health Agency/Hospice,Home Health Agency,34.27812000,-118.76143000
406560826,"FAITHFUL HOSPICE CARE, INC.",550004082,Parent Facility,5924 E LOS ANGELES AVE,SIMI VALLEY,93063,56,VENTURA,Not Applicable,,Open,2017-12-21,Home Health Agency/Hospice,Hospice,34.27168000,-118.67631000
406564034,"BUENA VISTA PALLIATIVE CARE & HOME HEALTH, INC.",050000273,Parent Facility,2545 W HILLCREST DR,THOUSAND OAKS,91320,56,VENTURA,Not Applicable,,Open,2017-06-22,Home Health Agency/Hospice,Home Health Agency,34.18762000,-118.93326000
406564038,LIVINGSTON MEMORIAL VISITING NURSE ASSN - BRANCH,050000074,Branch,325 E HILLCREST DR,THOUSAND OAKS,91360,56,VENTURA,Not Applicable,,Open,1992-06-19,Home Health Agency/Hospice,Home Health Agency,34.18132630,-118.87175370
406564040,MISSION HOME HEALTH OF VENTURA,050000306,Parent Facility,1957 EASTMAN AVE,VENTURA,93003,56,VENTURA,Not Applicable,,Open,2017-02-23,Home Health Agency/Hospice,Home Health Agency,34.25530000,-119.23009000
